CPI value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
,Jan-09,$2.13,$6.55,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.19,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.28,$3.63,$2.65,$6.55,$3.53,$2.13,$6.90,$2.13,$4.39,$2.13,$3.26,$2.13,$2.13,$6.55,$4.60,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.24,$2.13
,Feb-09,$2.13,$6.55,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.19,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.28,$3.63,$2.65,$6.55,$3.53,$2.13,$6.90,$2.13,$4.39,$2.13,$3.26,$2.13,$2.13,$6.55,$4.60,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.24,$2.13
,Mar-09,$2.13,$6.55,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.19,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.28,$3.63,$2.65,$6.55,$3.53,$2.13,$6.90,$2.13,$4.39,$2.13,$3.26,$2.13,$2.13,$6.55,$4.60,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.24,$2.13
,Apr-09,$2.13,$6.55,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.19,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.28,$3.63,$2.65,$6.55,$3.53,$2.13,$6.90,$2.13,$4.39,$2.13,$3.26,$2.13,$2.13,$6.55,$4.60,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.24,$2.13
,May-09,$2.13,$6.55,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.19,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.28,$3.63,$2.65,$6.55,$3.53,$2.13,$6.90,$2.13,$4.39,$2.13,$3.26,$2.13,$2.13,$6.55,$4.60,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.24,$2.13
,Jun-09,$2.13,$6.55,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.19,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.28,$3.63,$2.65,$6.55,$3.53,$2.13,$6.90,$2.13,$4.39,$2.13,$3.26,$2.13,$2.13,$6.55,$4.60,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.24,$2.13
,Jul-09,$2.13,$7.25,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.63,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Aug-09,$2.13,$7.25,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.63,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Sep-09,$2.13,$7.25,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.63,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Oct-09,$2.13,$7.25,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Nov-09,$2.13,$7.25,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Dec-09,$2.13,$7.25,$2.13,$2.63,$4.25,$8.00,$4.22,$5.52,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Jan-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Feb-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Mar-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Apr-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,May-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Jun-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.80,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Jul-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Aug-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Sep-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Oct-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Nov-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Dec-10,$2.13,$7.75,$2.13,$2.63,$4.25,$8.00,$4.26,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.25,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$4.65,$3.65,$2.13,$8.40,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.91,$8.55,$2.33,$5.80,$2.13
,Jan-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Feb-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Mar-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Apr-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,May-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.23,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Jun-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.29,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Jul-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.29,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Aug-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.29,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Sep-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.29,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Oct-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.29,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Nov-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.29,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Dec-11,$2.13,$7.75,$2.13,$2.63,$4.35,$8.00,$4.34,$5.69,$2.77,$2.23,$4.29,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.35,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.70,$2.13,$8.50,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$3.95,$8.67,$2.33,$5.80,$2.13
,Jan-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Feb-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Mar-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Apr-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,May-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Jun-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Jul-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Aug-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Sep-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Oct-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Nov-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Dec-12,$2.13,$7.75,$2.13,$2.63,$4.65,$8.00,$4.62,$5.69,$2.77,$2.23,$4.65,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.63,$2.13,$7.65,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.85,$2.13,$8.80,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.10,$9.04,$2.33,$5.80,$2.13
,Jan-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Feb-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Mar-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
